,별점,리뷰,추천 수,비추천 수
10148,7,저 시대를 살았던 사람으로써 워낙에 서민이라 사회분위기만 시끄러웠지 사실상 몸소 체험했던 것들은 없네요. IMF 전이나 후나 못살았던건 매한가지라서... 다만 저 시기를 기점으로 대기업만 살고 중소기업이나 중산층들이...,1,1
10149,8,"관람객믿고보는 배우들과 사실에 근거한 이야기..다시 되풀이되지말아야하는데, 요즘 세상도 비슷하게 돌고도는거 같아 너무 씁쓸하다ㅜㅠ ",1,1
10150,10,IMF 시절 상황에 따라 누군가에겐 위기 누군가에게 기회... ,1,1
10151,7,본격 경제학 공부 장려 영화 ,1,1
10152,10,1997년이나 20OOO이나 한숨만 나온다 ,1,1
10153,10,보면서 화딱지나 죽을뻔... ,1,1
10154,10,간만에 시간아깝지안ㅇㄴ영화 ,1,1
10155,10,이 영화에 감히 누가 평가하는가 ,1,1
10156,10,많은생각이 들게하는 영화였습니다.고생많으셨을 그분들에게  심심한위로를드리고싶네요.. ,1,1
10157,10,지금도 같은 상황. 내년에 보자구. ,1,1
10158,7,누구는 재미없을거고 누구는 돈 아껴써야지 생각 들거임. ,1,1
10159,10,영화로 배우는 국가 대재난의 날아무도 말해주지도 알려주지도 않았던 사실들 ,1,1
10160,10,관람객대한민국 힘내세요.^^ ,1,1
10161,10,잘 만든 영화. 학습자료로도 활용하면 좋을 것 같다. ,1,1
10162,8,비참한 역사의 반복을. ,1,1
10163,9,가슴이 답답해지는 영화. 그리고 그보다 더 시궁창이라 답답해지는 현실. ,1,1
10164,6,정부를 믿지 말아야하는 이유를 그냥 저냥 잘 설명한둣 ,1,1
10165,6,"평6 ㅡ 지루한 사실적 전개와부드럽게 이어지지 않는 스토리, 졸린 듯한 탄탄치 못한 영상 ",1,1
10166,8,12월이 오기전에금리인상 전에 반드시 봐야할 영화 ,1,1
10167,10,관람객과거로돌아 가면 저렇게해야지 생각많이했지 ,1,1
10168,8,관람객가까워도 현대사 공부의 중요성을 알려주는 현실적인 영화 ,1,1
10169,9,역사는 되풀이 된다누구도 믿지 말고 나만 믿어라 ,1,1
10170,10,와 진짜 저때 엄청 힘들었는데.. ,1,1
10171,10,미스테리해서 어려운영화가 아니라 그냥 내용이 진짜 어려운 영화이긴함 그런데 진짜 연기력 진짜 지리고 국가에선 거들떠보지않는 시민으로. 가정의 모든 짐을 짊어진 가장으로 살아가는게 얼마나 고된지 보여주는영화 ,1,1
10172,10,단순한 영화가 아닌 그이상의 의미를 담고있는 영화였음. 최고의 배우들로 만들어내는 연기도 매우 훌륭했음. ,1,1
10173,10,미국은 우리 우방국이 아니다Imf 로 자국의 이익을 엄청 챙겨 드셨네 ,1,1
10174,6,관람객국가부도를 겪은지 20년이 지난 지금에도 정부의 결정은 수많은 이들의 삶에 영향을 끼치지만 과연 정부결정의 논의과정에 있어 폐쇄성은 극복되었는지 의문이 든다 ,1,1
10175,10,관람객배우들 연기도 좋고 영화도 좋았네요 강추합니다 ,1,1
10176,10,진짜 한국경제와 정치가 이렇게 된 이유를 알게해준 영화... ,1,1
10177,8,역사는 반복된다. 위기의 역사도 마찬가지다. 당시 한번은 일어날 수 있지만 두번은 힘들다고 했던 교수님 말씀이 생각나네요. 또 속지 않기위해 노력해야 겠네요. ,1,1
10178,10,단순하나 메시지는 명확하다 정부에서 하는말 곧이 곧대로 믿지말고 의심하라는것 ,1,1
10179,6,나쁜 권력자들은 끝까지 살아남아 잘 사는 악순환은 과거나 현재나 변하지 않는 진리임을 깨닫게 해주네요 ,1,1
10180,10,IMF 기억이 없는 학생들 교육차원에서 적극추천 합니다... ,1,1
10181,10,경제 관련 용어는 조금 어려웠지만 그래도 재밌게 봤습니다ㅎ ,1,1
10182,6,다시봐도 유아인케릭터는 없어도되었다. 유아인 케릭터로 빅쇼트 아류작이되었다 ,2,2
10183,10,한번쯤 봐야될 영화. 나중에 다시 보고픈 영화였음 ,2,2
10184,10,명대사-너는대체 어느나라 사람이니?(김혜수) ,2,2
10185,6,고발정신은 알겠으나 영화가 아니라 다큐멘터리다. 보다 잠들었다 ,2,2
10186,8,■지극히 개인적인 별점■ 10 : 명작 / 9~8 : 최고 / 7~6 : 무난 / 5~4 : 별로 / 3~1 : 명작 ,2,2
10187,6,시장주의자와 대기업이 사회악인양 호도하는 현실과 좀 다른 내용이 불편했지만 영화이니 그냥 뭐.... ,2,2
10188,6,김혜수와 유아인을 믿었는데 약하다 약해... ,2,2
10189,5,재난영화만이 재난이 아니다 ,2,2
10190,10,아.. 재밌게잘보았습니다 ,2,2
10191,10,영화가 현실이되었네 ㅋ ,2,2
10192,6,스포일러가 포함된 감상평입니다. 감상평 보기소재만 흥미로왔지 고증이나 연출의 매끄러움이 부족했다. 배우들이 연기 잘하는 건 알겠지만 영화가 덕분에 산만해지고 전형적인 감정팔이식 한국영화임 소재와 배우들이 좋았던만큼 많이 아쉽다 ,2,2
10193,10,최고의 영화입니다 김혜수 카리스마 엉엉 ,2,2
10194,10,"IMF의 아픈 역사를 상기하고 정부 비판, 반복하는 역사를 다시는 반복하지 않도록 할수 있게 하는 어려운 작품인것 같다 ",2,2
10195,10,이영화를 아디들에게 보여주세요 바로 알아야합니다 ,2,2
10196,8,"올해 본 영화중 제일 시간 아까운 영화, 고증, 서사, 촬영도 다 별로다. 이거 촬영하느라 고생하신 노동자분들 때문에 7점 준다. 감독과 제작사는 각각 0.5점 입니다. 그리고 특히 제작사 니네는 내가 CJ 사장이었...",2,2
10197,10,진짜 보면서 분노가 차올랏다 영화 그대로 그랫을거 같다 쓰레기 오물들 ,2,2
10198,10,영화를 보면서 내 인생도 같이 바뀌었다. ,2,2
10199,10,우리나라 imf때의 역사를 보여주는 영화 우리나라 경제에 관심갖게 만드는 영화 ,2,2
10200,10,관람객의미있는 영화입니다 김혜수씨 연기 짱 ,2,2
10201,10,관람객그냥 저냥 재밌게 봤습니다. ,2,2
10202,9,경제위기에  어케 베팅할지 현실감 넘쳐요 ,2,2
10203,10,관람객300만 밖에 안된다는데 이해가 안됩니다 ,2,2
10204,4,뭘 보여줄것처럼 하다 보고서만 올리고 징징거림 결국 해결책이 파산인정하고 모라토리움 얘기 나왔을때 뻑이 감 경제영화가 모라토리움과 디폴트도 구분 못하였고 만약 그렇게 되었다면 현실적으로  국가 신용도가 나락으로 떨어...,2,2
10205,10,완성도 보다도 그 의지와 뜻에 응원을 하고 싶기에 10점을 남긴다. ,2,2
10206,10,당시에는 잘몰랐던.. 것을 생각해보게 되네요~항상 특정 소수의 큰 손에 의한 빅 비쳐로 ,2,2
10207,10,내부자들 이후로 조온나 재밌는거 또나왔네 ,2,2
10208,7,좀 더 일찍 개봉했으면 좋았을텐데...김혜수님의 영어 대사 연기가 정말 완벽했음... ,2,2
10209,4,관람객연기는 잘하지만 스토리는 그닥 ,2,2
10210,10,관람객김혜수 짱 멋짐IMF때 부모님이 얼마나 힘들었을지 생각하면서 보게됨그때 난 어려서 잘 몰랐기에 ,2,2
10211,10,IMF의 비참함을 잘 표현한 영화라고 생각합니다 ,2,2
10212,10,관람객김혜수배우님한테 반하고옴 ,2,2
10213,5,어디까지 진실이고 허구입니까? 입장을 밝혀주세요. 이런 이야기는 책임이 뒤따라야 한다고 봅니다. 아니면 그냥 외환위기를 이용해 돈벌이 한겁니까? ,2,2
10214,10,관람객너무 재미있었어요. 역시 김혜수! ,2,2
10215,10,★★★★명작★★★★ ,2,2
10216,6,관람객IMF가 최선의 선택이 아니었다는 가슴아픈 인식을 하게 된 영화 ,2,2
10217,6,관람객혜수 분 원래도 연기 잘하는 줄 알았지만 어제 보고 반했어요 특히 영어로 말하는 부분은 너무 멋졌습니다 조우진 분도 정말 욕 나오게 연기 너무 잘하시네요ㅎㅎ 영화 보는 내내 답답했지만 그래도 꼭 봐야할 영화라 생각돼...,2,2
10218,7,관람객그당시그때의추억이 새록새록했던영화~~^-^ ,2,2
10219,10,너무 재밌게 잘봤습니다!!~ ,2,2
10220,10,관람객드라마틱하진 않지만 그건 아무래도 담담하게 현실을 보여주고자 해서 그런 것 같아요. 정말 잘 봤습니다. 부모님과 함께 보면 시대에 대해서 좀 얘기할 거리가 생길 것 같아요 ,2,2
10221,10,재밌어요 이해안가는 부분은 있었지만 스릴있고 재밌어요 ,2,2
10222,9,지금 문재인 정부 하는 꼴 보면 멀지 않았다. ,2,2
10223,10,사실 확인과 과정을 보여줬다면 아깝지않다세부적으로는 들어갈순 없지만 재벌과 관료의 짝짜꿍양심있는듯 하면서 하는 한탕성격좋은 사장님의 악덕그리고 끝까지 막아보려하고 다시 막아서는 사람맨 아래를 건들이는건맨 위부터 가리...,2,2
10224,10,"머지않아 닥쳐올 제 2의 imf에 대한 확실한 경고 메세지.. 역사는 반복된다. 작금의 부동산거품이나 대출규모, 대출속도의 증가가 정상이라고 생각하는 사람은 설마 없겠지.. ",2,2
10225,10,이때의 감정을 생생히 느낄수있었다.. ,2,2
10226,8,"이 영화를 보고 리먼사태에 대해 말한 그린스펜의 말이 떠오른다. ""인간의  본성의 바뀌지 안는 한 어차피 이런 사태는 반복될 것이다"".  그 시대를 경험한 사람으로  분노를 느낀다. 하지만 당신이 만약...",2,2
10227,9,이전에도 그래왔으니까 가 아닌이제는 그러지 말아야지그런 나라가 되었음 싶네요. ,2,2
10228,10,"IMF를 겪어 봤기에 영화 보는 동안 부화가 치밀어서 OO뻔.국가를 파탄으로 몰아넣은 정치, 경제 사범들 진짜 다 죽이고 싶네요 ㅅ ㅂ ",2,2
10229,9,그때도 지금도 imf다 바뀐건없다 정부가 시급함을 인지하고 빨리움직엿다면 imf까지 오지는 않앗을것이다  서민들만 죽어나는거지 윗분들은 더 잘먹고 잘사는세상... 더힘들어지면 힘들엇지 지금도 변한건없다 ,2,2
10230,10,재미있게 잘봤습니다 추천하고싶은영화 ,2,2
10231,10,한국경제의 초상화... ,2,2
10232,10,자만하고 안일하다 잦 된다 ,2,2
10233,10,정말 재밌었다. 그 시절을 겪어보지는 못했지만 간접적으로 충분히 느껴졌다. ,2,2
10234,8,이 영화는 현재 진형형으로 현재까지 그리고 미래에까지 한국사람들에게 지대한 영향을 미치게될  IMF사태에 대한 국민 계몽영화다. 아직도 기억난다. IMF의 원인이 국민들의 사치때문이었다는 코메디같았던 TV뉴스들......,2,2
10235,8,관람객딱 imf가 어떻게 일어났는지 보여주는영화 ,2,2
10236,10,이영화는 배우고 느끼는게 많습니다 만약 이영화를 보고 배운거나 느낀게 없으면 영화를 다시한번 보세요 내용이 더좋았습니다 이영화를 보고 경제에대해 전 과 달리 관심이 생겼습니다. 그만큼 아니 그보다 더 많은 배울게 많...,2,2
10237,8,관람객느므재미따 느므느므ㅎ ,2,2
10238,10,"87년생 당시 4~5학년 때 기억하기로는 잘 나가던 대우,기아,쌍방울,해태 메이커 기업들이 망하고상업은행,기업은행,제일은행이 망했으며 어르신세대 때 새마을운동 이후로 금모으기 운동을 한 어린 기억에 남네요.. ",2,2
10239,10,역시 될놈될 인것같다. ,2,2
10240,8,관람객재미있었네요 나름괜찮았던거같네요 ,2,2
10241,10,그 시대를 살아서 더 무섭고 슬프고 화났던 영화 ,2,2
10242,10,올해본영화중 가장슬프고 가장무서운영화 ,2,2
10243,10,흠 10점 줘야것다..  어쩌겠어 실제 있었던 일인걸.. 이제와서 봐봤자지만 .. 내 주변에서도 많이들 가셨더랬지.. 한강가면 정장입고 낙시하던 아저씨들도 많았고.. 교복입고 먹던 떡볶이좀 얻어먹으려 기웃거리시는 분...,2,2
10244,10,유튭으로봤는데 볼만하네요.. ,2,2
10245,10,모든 시작점은 돈에서부터 시작된다. ,2,2
10246,10,많은걸 느끼게 하는 영화 윗대가리에게 위기는 그저 기회였다. ,2,2
10247,8,"곧 다시 올꺼야 그날이.., ",2,2
10248,10,조우진 션샤인에서는 호감이었는데 여기서 졸 약오르게 나오네 ㅡㅡ 연기 잘하네 ,2,2
10249,7,역사를 배우는 이유 중 하나 ,2,2
10250,4,연기력에비해 스토리는 엉망기대가크면 실망도크구나 ,2,2
10251,8,영화의 메세지를 잘 판단해라. 위기를 좌시하면 당하는거 그걸 알아야된다. 이 영화가 주는 메세지는 경고다. 현시점에 대한 위기의식 ,2,2
10252,10,대한민국 서민들이 왜이리 허덕이며 살게됐는지의 과정을보며 울화통이 터지고 그와중에 금모으기 운동으로 마음을합쳤던 우리 국민들에 대한 감동.. ,2,2
10253,8," 댓글에 써있는 페미,반미,이런걸 논하는 자리지않나요 영화는 픽션이니. 영화론적만 봤음 하네요.몰입감은 8.5/10입니다.  뭐 인랑,리얼 이런 스토리 없는건 재미없는 사람이구요..실화바탕 극비수사,암수살인은 몰입하...",2,2
10254,10,좋아요 꼭한번 보기를 추천합니다 ,2,2
10255,10,정말 재미나게 봤습니다 ,2,2
10256,10,관람객큰 울림을 주는 영화였다...! ,2,2
10257,10,발암영화 ..연기스토리문제가아니라imf겪은세대로써 너무 현실같아 암걸릴거같다 화가나 ,2,2
10258,10,순간순간 아주 잘 표현했다. 마지막에 그린 장면은 현실을 알려주는 메시지로 보였다. ,2,2
10259,10,정말 재미있게 본 영화입니다.느낌 있어어요 ,2,2
10260,10,80년 직격타 맞은 세대입니다. 당시 79년 선배들은 취업나갔다 돌아왔지만 저희는 기회도 없었지요. 다시금 생각납니다. ,2,2
10261,10,투표의 중요성이 얼마나 큰 지를 다들 알 수 있기를 간절히 바랍니다! ,2,2
10262,10,"그때그시절 같지만,그로인해 지금 세대들은 후폭풍을 격하게 치르고 있네요~ ",2,2
10263,10,한국의 역사를 잘 보았습니다 ,2,2
10264,10,시간가는줄 모르고 봤답니다 ^^ ,2,2
10265,10,그당시 정부인간들 생각에 이가 갈리고 마지막까지 답답하였네요영화는 좋으나 현실이 동반되니 답답하고 이저버린사실 다시 뉘우치게되네요. 냄비근성 한국인 화이팅! ,2,2
10266,5,내가 실화를 바탕으로한 영화를 싫어하는 이유... 영화는 픽션으로만 만들자. 협상은 지루하고 메시지는 단순하다. ,2,2
10267,8,"국가란 무엇인가? 와 같은 인문 서적 따위, 종잣돈 1억모으기 같은 실용서, 아니 웹 페이지보다도 외면 당하는 현실이니. 지금 이 현실을 누가 만들었는가 되묻고 싶다. ",2,2
10268,9,나는 문재인 정부를 지지한다  그런데 비서실장이 임종석이고  민정수석이 조국인데 왜 삼성 바이오는 상폐가 안됐는지 ... ,2,2
10269,10,믿고보는 김혜수 유아인 ,2,2
10270,7,볼만했는데 그냥 있는사실그대로 영화된느낌 큰임팩트가없었다 ,2,2
10271,1,빅쇼트   패러디냐  !     참  창의적이다  c8 ,2,2
10272,9,경제란 무엇인가에 대해서 생각하게 되었습니다. 헬조선 탈출하겠습니다. ,2,2
10273,10,한국영화 역대 베스트 연출 연기 ,2,2
10274,8,맞는 부분도 많지만 왜곡된 부분도 많음. 그래도 최대한 반영 하려한 점이 기특 ,2,2
10275,10,시대를 잘못 태어난 영화 ,2,2
10276,7,"한국사회의 절반은 외국자본..imf를 기점으로 개방되어~ 지금처럼 상위 10%를 제외하고 살기 힘든 나라가 되었다~이 나라는 결국 기회주의자 윗대가리들 손에 쥐락펴락한다...결국 권력,인맥으로 이 나라는 돌아간다~일...",2,2
10277,10,"와 ,,, 한국판 빅쇼트네..빅쇼트가 최애 영화인데,, 별 기대 안하고 전율 느낌.. 굳!!! ",2,2
